path,video_path,label,subject,dataset,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,pose_valid_ratio
Subject 3/ADL/22.mp4#f112-175,Subject 3/ADL/22.mp4,0,3,gmdcsa24,112,175,3.755601,5.868127,,1.000000
Subject 3/ADL/22.mp4#f128-191,Subject 3/ADL/22.mp4,0,3,gmdcsa24,128,191,4.292116,6.404642,,1.000000
Subject 3/ADL/22.mp4#f144-207,Subject 3/ADL/22.mp4,0,3,gmdcsa24,144,207,4.828630,6.941156,,1.000000
Subject 3/ADL/22.mp4#f160-223,Subject 3/ADL/22.mp4,0,3,gmdcsa24,160,223,5.365145,7.477671,,1.000000
Subject 3/ADL/22.mp4#f176-239,Subject 3/ADL/22.mp4,0,3,gmdcsa24,176,239,5.901659,8.014185,,1.000000
Subject 3/ADL/22.mp4#f192-255,Subject 3/ADL/22.mp4,0,3,gmdcsa24,192,255,6.438174,8.550700,,1.000000
Subject 3/ADL/22.mp4#f208-271,Subject 3/ADL/22.mp4,0,3,gmdcsa24,208,271,6.974688,9.087214,,1.000000
Subject 3/Fall/01.mp4#f0-63,Subject 3/Fall/01.mp4,1,3,gmdcsa24,0,63,0.000000,2.105250,0.000000,1.000000
Subject 3/Fall/01.mp4#f16-79,Subject 3/Fall/01.mp4,1,3,gmdcsa24,16,79,0.534667,2.639917,0.000000,1.000000
Subject 3/Fall/01.mp4#f32-95,Subject 3/Fall/01.mp4,1,3,gmdcsa24,32,95,1.069333,3.174583,0.000000,1.000000
Subject 3/Fall/01.mp4#f48-111,Subject 3/Fall/01.mp4,1,3,gmdcsa24,48,111,1.604000,3.709250,0.000000,1.000000
Subject 3/Fall/02.mp4#f0-63,Subject 3/Fall/02.mp4,0,3,gmdcsa24,0,63,0.000000,2.109118,2.600000,1.000000
Subject 3/Fall/02.mp4#f32-95,Subject 3/Fall/02.mp4,1,3,gmdcsa24,32,95,1.071298,3.180416,2.600000,1.000000
Subject 3/Fall/02.mp4#f48-111,Subject 3/Fall/02.mp4,1,3,gmdcsa24,48,111,1.606947,3.716065,2.600000,1.000000
Subject 3/Fall/02.mp4#f64-127,Subject 3/Fall/02.mp4,1,3,gmdcsa24,64,127,2.142596,4.251714,2.600000,1.000000
Subject 3/Fall/02.mp4#f80-143,Subject 3/Fall/02.mp4,1,3,gmdcsa24,80,143,2.678245,4.787363,2.600000,1.000000
Subject 3/Fall/02.mp4#f96-159,Subject 3/Fall/02.mp4,1,3,gmdcsa24,96,159,3.213894,5.323012,2.600000,1.000000
Subject 3/Fall/02.mp4#f112-175,Subject 3/Fall/02.mp4,1,3,gmdcsa24,112,175,3.749543,5.858661,2.600000,1.000000
Subject 3/Fall/02.mp4#f128-191,Subject 3/Fall/02.mp4,1,3,gmdcsa24,128,191,4.285192,6.394310,2.600000,1.000000
Subject 3/Fall/03.mp4#f0-63,Subject 3/Fall/03.mp4,1,3,gmdcsa24,0,63,0.000000,2.113191,1.500000,1.000000
Subject 3/Fall/03.mp4#f16-79,Subject 3/Fall/03.mp4,1,3,gmdcsa24,16,79,0.536683,2.649874,1.500000,1.000000
Subject 3/Fall/03.mp4#f32-95,Subject 3/Fall/03.mp4,1,3,gmdcsa24,32,95,1.073367,3.186558,1.500000,1.000000
Subject 3/Fall/03.mp4#f48-111,Subject 3/Fall/03.mp4,1,3,gmdcsa24,48,111,1.610050,3.723241,1.500000,1.000000
Subject 3/Fall/03.mp4#f64-127,Subject 3/Fall/03.mp4,1,3,gmdcsa24,64,127,2.146734,4.259925,1.500000,1.000000
Subject 3/Fall/03.mp4#f80-143,Subject 3/Fall/03.mp4,1,3,gmdcsa24,80,143,2.683417,4.796608,1.500000,1.000000
Subject 3/Fall/03.mp4#f96-159,Subject 3/Fall/03.mp4,1,3,gmdcsa24,96,159,3.220101,5.333292,1.500000,1.000000
Subject 3/Fall/04.mp4#f0-63,Subject 3/Fall/04.mp4,1,3,gmdcsa24,0,63,0.000000,2.109353,1.200000,1.000000
Subject 3/Fall/04.mp4#f16-79,Subject 3/Fall/04.mp4,1,3,gmdcsa24,16,79,0.535709,2.645062,1.200000,1.000000
Subject 3/Fall/04.mp4#f32-95,Subject 3/Fall/04.mp4,1,3,gmdcsa24,32,95,1.071418,3.180771,1.200000,1.000000
Subject 3/Fall/04.mp4#f48-111,Subject 3/Fall/04.mp4,1,3,gmdcsa24,48,111,1.607126,3.716480,1.200000,1.000000
Subject 3/Fall/04.mp4#f64-127,Subject 3/Fall/04.mp4,1,3,gmdcsa24,64,127,2.142835,4.252189,1.200000,1.000000
Subject 3/Fall/04.mp4#f80-143,Subject 3/Fall/04.mp4,1,3,gmdcsa24,80,143,2.678544,4.787897,1.200000,1.000000
Subject 3/Fall/04.mp4#f96-159,Subject 3/Fall/04.mp4,1,3,gmdcsa24,96,159,3.214253,5.323606,1.200000,1.000000
Subject 3/Fall/05.mp4#f0-63,Subject 3/Fall/05.mp4,0,3,gmdcsa24,0,63,0.000000,2.110367,3.200000,1.000000
Subject 3/Fall/05.mp4#f16-79,Subject 3/Fall/05.mp4,0,3,gmdcsa24,16,79,0.535966,2.646333,3.200000,1.000000
Subject 3/Fall/05.mp4#f32-95,Subject 3/Fall/05.mp4,0,3,gmdcsa24,32,95,1.071932,3.182300,3.200000,1.000000
Subject 3/Fall/05.mp4#f48-111,Subject 3/Fall/05.mp4,1,3,gmdcsa24,48,111,1.607899,3.718266,3.200000,1.000000
Subject 3/Fall/05.mp4#f64-127,Subject 3/Fall/05.mp4,1,3,gmdcsa24,64,127,2.143865,4.254232,3.200000,1.000000
Subject 3/Fall/05.mp4#f80-143,Subject 3/Fall/05.mp4,1,3,gmdcsa24,80,143,2.679831,4.790198,3.200000,1.000000
Subject 3/Fall/05.mp4#f96-159,Subject 3/Fall/05.mp4,1,3,gmdcsa24,96,159,3.215797,5.326164,3.200000,1.000000
Subject 3/Fall/05.mp4#f112-175,Subject 3/Fall/05.mp4,1,3,gmdcsa24,112,175,3.751764,5.862131,3.200000,1.000000
Subject 3/Fall/05.mp4#f128-191,Subject 3/Fall/05.mp4,1,3,gmdcsa24,128,191,4.287730,6.398097,3.200000,1.000000
Subject 3/Fall/05.mp4#f144-207,Subject 3/Fall/05.mp4,1,3,gmdcsa24,144,207,4.823696,6.934063,3.200000,1.000000
Subject 3/Fall/05.mp4#f160-223,Subject 3/Fall/05.mp4,1,3,gmdcsa24,160,223,5.359662,7.470029,3.200000,1.000000
Subject 3/Fall/05.mp4#f176-239,Subject 3/Fall/05.mp4,1,3,gmdcsa24,176,239,5.895629,8.005996,3.200000,1.000000
Subject 3/Fall/05.mp4#f192-255,Subject 3/Fall/05.mp4,1,3,gmdcsa24,192,255,6.431595,8.541962,3.200000,1.000000
Subject 3/Fall/05.mp4#f208-271,Subject 3/Fall/05.mp4,1,3,gmdcsa24,208,271,6.967561,9.077928,3.200000,1.000000
Subject 3/Fall/05.mp4#f224-287,Subject 3/Fall/05.mp4,1,3,gmdcsa24,224,287,7.503527,9.613894,3.200000,1.000000
Subject 3/Fall/06.mp4#f0-63,Subject 3/Fall/06.mp4,1,3,gmdcsa24,0,63,0.000000,2.107704,0.000000,1.000000
Subject 3/Fall/06.mp4#f16-79,Subject 3/Fall/06.mp4,1,3,gmdcsa24,16,79,0.535290,2.642994,0.000000,1.000000
Subject 3/Fall/06.mp4#f32-95,Subject 3/Fall/06.mp4,1,3,gmdcsa24,32,95,1.070580,3.178284,0.000000,1.000000
Subject 3/Fall/06.mp4#f48-111,Subject 3/Fall/06.mp4,1,3,gmdcsa24,48,111,1.605870,3.713574,0.000000,1.000000
Subject 3/Fall/06.mp4#f64-127,Subject 3/Fall/06.mp4,1,3,gmdcsa24,64,127,2.141160,4.248864,0.000000,1.000000
Subject 3/Fall/06.mp4#f80-143,Subject 3/Fall/06.mp4,1,3,gmdcsa24,80,143,2.676450,4.784154,0.000000,1.000000
Subject 3/Fall/06.mp4#f96-159,Subject 3/Fall/06.mp4,1,3,gmdcsa24,96,159,3.211740,5.319444,0.000000,1.000000
Subject 3/Fall/07.mp4#f0-63,Subject 3/Fall/07.mp4,1,3,gmdcsa24,0,63,0.000000,2.113755,1.000000,1.000000
Subject 3/Fall/07.mp4#f16-79,Subject 3/Fall/07.mp4,1,3,gmdcsa24,16,79,0.536827,2.650582,1.000000,1.000000
Subject 3/Fall/07.mp4#f32-95,Subject 3/Fall/07.mp4,1,3,gmdcsa24,32,95,1.073654,3.187409,1.000000,1.000000
Subject 3/Fall/07.mp4#f48-111,Subject 3/Fall/07.mp4,1,3,gmdcsa24,48,111,1.610480,3.724236,1.000000,1.000000
Subject 3/Fall/07.mp4#f64-127,Subject 3/Fall/07.mp4,1,3,gmdcsa24,64,127,2.147307,4.261062,1.000000,1.000000
Subject 3/Fall/07.mp4#f80-143,Subject 3/Fall/07.mp4,1,3,gmdcsa24,80,143,2.684134,4.797889,1.000000,1.000000
Subject 3/Fall/07.mp4#f96-159,Subject 3/Fall/07.mp4,1,3,gmdcsa24,96,159,3.220961,5.334716,1.000000,1.000000
Subject 3/Fall/07.mp4#f112-175,Subject 3/Fall/07.mp4,1,3,gmdcsa24,112,175,3.757787,5.871543,1.000000,1.000000
Subject 3/Fall/07.mp4#f128-191,Subject 3/Fall/07.mp4,1,3,gmdcsa24,128,191,4.294614,6.408369,1.000000,1.000000
Subject 3/Fall/07.mp4#f144-207,Subject 3/Fall/07.mp4,1,3,gmdcsa24,144,207,4.831441,6.945196,1.000000,1.000000
Subject 3/Fall/07.mp4#f160-223,Subject 3/Fall/07.mp4,1,3,gmdcsa24,160,223,5.368268,7.482023,1.000000,1.000000
Subject 3/Fall/07.mp4#f176-239,Subject 3/Fall/07.mp4,1,3,gmdcsa24,176,239,5.905094,8.018850,1.000000,1.000000
Subject 3/Fall/07.mp4#f192-255,Subject 3/Fall/07.mp4,1,3,gmdcsa24,192,255,6.441921,8.555677,1.000000,1.000000
Subject 3/Fall/08.mp4#f0-63,Subject 3/Fall/08.mp4,1,3,gmdcsa24,0,63,0.000000,2.146505,0.000000,1.000000
Subject 3/Fall/08.mp4#f16-79,Subject 3/Fall/08.mp4,1,3,gmdcsa24,16,79,0.545144,2.691649,0.000000,1.000000
Subject 3/Fall/08.mp4#f32-95,Subject 3/Fall/08.mp4,1,3,gmdcsa24,32,95,1.090288,3.236793,0.000000,1.000000
Subject 3/Fall/08.mp4#f48-111,Subject 3/Fall/08.mp4,1,3,gmdcsa24,48,111,1.635432,3.781937,0.000000,1.000000
Subject 3/Fall/08.mp4#f64-127,Subject 3/Fall/08.mp4,1,3,gmdcsa24,64,127,2.180576,4.327081,0.000000,1.000000
Subject 3/Fall/08.mp4#f80-143,Subject 3/Fall/08.mp4,1,3,gmdcsa24,80,143,2.725720,4.872225,0.000000,1.000000
Subject 3/Fall/08.mp4#f96-159,Subject 3/Fall/08.mp4,1,3,gmdcsa24,96,159,3.270865,5.417369,0.000000,1.000000
Subject 3/Fall/08.mp4#f112-175,Subject 3/Fall/08.mp4,1,3,gmdcsa24,112,175,3.816009,5.962513,0.000000,1.000000
Subject 3/Fall/09.mp4#f0-63,Subject 3/Fall/09.mp4,0,3,gmdcsa24,0,63,0.000000,2.108208,3.300000,1.000000
Subject 3/Fall/09.mp4#f16-79,Subject 3/Fall/09.mp4,0,3,gmdcsa24,16,79,0.535418,2.643626,3.300000,1.000000
Subject 3/Fall/09.mp4#f32-95,Subject 3/Fall/09.mp4,0,3,gmdcsa24,32,95,1.070836,3.179044,3.300000,1.000000
Subject 3/Fall/09.mp4#f64-127,Subject 3/Fall/09.mp4,1,3,gmdcsa24,64,127,2.141672,4.249880,3.300000,1.000000
Subject 3/Fall/09.mp4#f80-143,Subject 3/Fall/09.mp4,1,3,gmdcsa24,80,143,2.677090,4.785298,3.300000,1.000000
Subject 3/Fall/09.mp4#f96-159,Subject 3/Fall/09.mp4,1,3,gmdcsa24,96,159,3.212508,5.320716,3.300000,1.000000
Subject 3/Fall/09.mp4#f112-175,Subject 3/Fall/09.mp4,1,3,gmdcsa24,112,175,3.747926,5.856134,3.300000,1.000000
Subject 3/Fall/10.mp4#f16-79,Subject 3/Fall/10.mp4,1,3,gmdcsa24,16,79,0.535642,2.644731,1.700000,1.000000
Subject 3/Fall/10.mp4#f32-95,Subject 3/Fall/10.mp4,1,3,gmdcsa24,32,95,1.071283,3.180373,1.700000,1.000000
Subject 3/Fall/10.mp4#f48-111,Subject 3/Fall/10.mp4,1,3,gmdcsa24,48,111,1.606925,3.716015,1.700000,1.000000
Subject 3/Fall/10.mp4#f64-127,Subject 3/Fall/10.mp4,1,3,gmdcsa24,64,127,2.142567,4.251656,1.700000,1.000000
Subject 3/Fall/11.mp4#f0-63,Subject 3/Fall/11.mp4,0,3,gmdcsa24,0,63,0.000000,2.110736,4.700000,1.000000
Subject 3/Fall/11.mp4#f16-79,Subject 3/Fall/11.mp4,0,3,gmdcsa24,16,79,0.536060,2.646796,4.700000,1.000000
Subject 3/Fall/11.mp4#f32-95,Subject 3/Fall/11.mp4,0,3,gmdcsa24,32,95,1.072120,3.182856,4.700000,1.000000
Subject 3/Fall/11.mp4#f48-111,Subject 3/Fall/11.mp4,0,3,gmdcsa24,48,111,1.608180,3.718916,4.700000,1.000000
Subject 3/Fall/11.mp4#f64-127,Subject 3/Fall/11.mp4,0,3,gmdcsa24,64,127,2.144240,4.254976,4.700000,1.000000
Subject 3/Fall/11.mp4#f96-159,Subject 3/Fall/11.mp4,1,3,gmdcsa24,96,159,3.216359,5.327095,4.700000,1.000000
Subject 3/Fall/11.mp4#f112-175,Subject 3/Fall/11.mp4,1,3,gmdcsa24,112,175,3.752419,5.863155,4.700000,1.000000
Subject 3/Fall/11.mp4#f128-191,Subject 3/Fall/11.mp4,1,3,gmdcsa24,128,191,4.288479,6.399215,4.700000,1.000000
Subject 3/Fall/11.mp4#f144-207,Subject 3/Fall/11.mp4,1,3,gmdcsa24,144,207,4.824539,6.935275,4.700000,1.000000
Subject 3/Fall/11.mp4#f160-223,Subject 3/Fall/11.mp4,1,3,gmdcsa24,160,223,5.360599,7.471335,4.700000,1.000000
Subject 3/Fall/11.mp4#f176-239,Subject 3/Fall/11.mp4,1,3,gmdcsa24,176,239,5.896659,8.007395,4.700000,1.000000
Subject 3/Fall/11.mp4#f192-255,Subject 3/Fall/11.mp4,1,3,gmdcsa24,192,255,6.432719,8.543455,4.700000,1.000000
Subject 3/Fall/12.mp4#f0-63,Subject 3/Fall/12.mp4,1,3,gmdcsa24,0,63,0.000000,2.111327,1.600000,1.000000
Subject 3/Fall/12.mp4#f16-79,Subject 3/Fall/12.mp4,1,3,gmdcsa24,16,79,0.536210,2.647537,1.600000,1.000000
Subject 3/Fall/12.mp4#f32-95,Subject 3/Fall/12.mp4,1,3,gmdcsa24,32,95,1.072420,3.183747,1.600000,1.000000
Subject 3/Fall/12.mp4#f48-111,Subject 3/Fall/12.mp4,1,3,gmdcsa24,48,111,1.608630,3.719957,1.600000,1.000000
Subject 3/Fall/13.mp4#f0-63,Subject 3/Fall/13.mp4,1,3,gmdcsa24,0,63,0.000000,2.107758,1.400000,1.000000
Subject 3/Fall/13.mp4#f16-79,Subject 3/Fall/13.mp4,1,3,gmdcsa24,16,79,0.535304,2.643061,1.400000,1.000000
Subject 3/Fall/13.mp4#f32-95,Subject 3/Fall/13.mp4,1,3,gmdcsa24,32,95,1.070607,3.178365,1.400000,1.000000
Subject 3/Fall/13.mp4#f48-111,Subject 3/Fall/13.mp4,1,3,gmdcsa24,48,111,1.605911,3.713669,1.400000,1.000000
Subject 3/Fall/14.mp4#f0-63,Subject 3/Fall/14.mp4,0,3,gmdcsa24,0,63,0.000000,2.112405,8.100000,1.000000
Subject 3/Fall/14.mp4#f16-79,Subject 3/Fall/14.mp4,0,3,gmdcsa24,16,79,0.536484,2.648889,8.100000,1.000000
Subject 3/Fall/14.mp4#f32-95,Subject 3/Fall/14.mp4,0,3,gmdcsa24,32,95,1.072968,3.185373,8.100000,1.000000
Subject 3/Fall/14.mp4#f48-111,Subject 3/Fall/14.mp4,0,3,gmdcsa24,48,111,1.609452,3.721857,8.100000,1.000000
Subject 3/Fall/14.mp4#f64-127,Subject 3/Fall/14.mp4,0,3,gmdcsa24,64,127,2.145936,4.258341,8.100000,1.000000
Subject 3/Fall/14.mp4#f80-143,Subject 3/Fall/14.mp4,0,3,gmdcsa24,80,143,2.682420,4.794825,8.100000,1.000000
Subject 3/Fall/14.mp4#f96-159,Subject 3/Fall/14.mp4,0,3,gmdcsa24,96,159,3.218904,5.331309,8.100000,1.000000
Subject 3/Fall/14.mp4#f112-175,Subject 3/Fall/14.mp4,0,3,gmdcsa24,112,175,3.755387,5.867793,8.100000,1.000000
Subject 3/Fall/14.mp4#f128-191,Subject 3/Fall/14.mp4,0,3,gmdcsa24,128,191,4.291871,6.404277,8.100000,1.000000
Subject 3/Fall/14.mp4#f144-207,Subject 3/Fall/14.mp4,0,3,gmdcsa24,144,207,4.828355,6.940761,8.100000,1.000000
Subject 3/Fall/14.mp4#f160-223,Subject 3/Fall/14.mp4,0,3,gmdcsa24,160,223,5.364839,7.477245,8.100000,1.000000
Subject 3/Fall/14.mp4#f176-239,Subject 3/Fall/14.mp4,0,3,gmdcsa24,176,239,5.901323,8.013729,8.100000,1.000000
Subject 3/Fall/14.mp4#f208-271,Subject 3/Fall/14.mp4,1,3,gmdcsa24,208,271,6.974291,9.086696,8.100000,1.000000
Subject 3/Fall/14.mp4#f224-287,Subject 3/Fall/14.mp4,1,3,gmdcsa24,224,287,7.510775,9.623180,8.100000,1.000000
Subject 3/Fall/14.mp4#f240-303,Subject 3/Fall/14.mp4,1,3,gmdcsa24,240,303,8.047259,10.159664,8.100000,1.000000
Subject 3/Fall/14.mp4#f256-319,Subject 3/Fall/14.mp4,1,3,gmdcsa24,256,319,8.583743,10.696148,8.100000,1.000000
Subject 3/Fall/14.mp4#f272-335,Subject 3/Fall/14.mp4,1,3,gmdcsa24,272,335,9.120227,11.232632,8.100000,1.000000
Subject 3/Fall/14.mp4#f288-351,Subject 3/Fall/14.mp4,1,3,gmdcsa24,288,351,9.656711,11.769116,8.100000,1.000000
Subject 3/Fall/15.mp4#f0-63,Subject 3/Fall/15.mp4,1,3,gmdcsa24,0,63,0.000000,4.187375,1.900000,1.000000
Subject 3/Fall/15.mp4#f16-79,Subject 3/Fall/15.mp4,1,3,gmdcsa24,16,79,1.063460,5.250836,1.900000,1.000000
Subject 3/Fall/16.mp4#f0-63,Subject 3/Fall/16.mp4,1,3,gmdcsa24,0,63,0.000000,4.209438,1.800000,1.000000
Subject 3/Fall/16.mp4#f16-79,Subject 3/Fall/16.mp4,1,3,gmdcsa24,16,79,1.069064,5.278502,1.800000,1.000000
Subject 3/Fall/17.mp4#f0-63,Subject 3/Fall/17.mp4,1,3,gmdcsa24,0,63,0.000000,4.190173,1.400000,1.000000
Subject 3/Fall/17.mp4#f16-79,Subject 3/Fall/17.mp4,1,3,gmdcsa24,16,79,1.064171,5.254343,1.400000,1.000000
Subject 3/Fall/17.mp4#f32-95,Subject 3/Fall/17.mp4,1,3,gmdcsa24,32,95,2.128342,6.318514,1.400000,1.000000
Subject 3/Fall/17.mp4#f48-111,Subject 3/Fall/17.mp4,1,3,gmdcsa24,48,111,3.192512,7.382685,1.400000,1.000000
Subject 3/Fall/17.mp4#f64-127,Subject 3/Fall/17.mp4,1,3,gmdcsa24,64,127,4.256683,8.446856,1.400000,1.000000
Subject 3/Fall/18.mp4#f16-79,Subject 3/Fall/18.mp4,1,3,gmdcsa24,16,79,1.067290,5.269744,4.200000,1.000000
Subject 3/Fall/18.mp4#f32-95,Subject 3/Fall/18.mp4,1,3,gmdcsa24,32,95,2.134580,6.337034,4.200000,1.000000
Subject 3/Fall/18.mp4#f48-111,Subject 3/Fall/18.mp4,1,3,gmdcsa24,48,111,3.201870,7.404323,4.200000,1.000000
Subject 3/Fall/18.mp4#f64-127,Subject 3/Fall/18.mp4,1,3,gmdcsa24,64,127,4.269159,8.471613,4.200000,1.000000
Subject 3/Fall/18.mp4#f80-143,Subject 3/Fall/18.mp4,1,3,gmdcsa24,80,143,5.336449,9.538903,4.200000,1.000000
Subject 3/Fall/18.mp4#f96-159,Subject 3/Fall/18.mp4,1,3,gmdcsa24,96,159,6.403739,10.606193,4.200000,1.000000
Subject 3/Fall/18.mp4#f112-175,Subject 3/Fall/18.mp4,1,3,gmdcsa24,112,175,7.471029,11.673483,4.200000,1.000000
Subject 3/Fall/19.mp4#f0-63,Subject 3/Fall/19.mp4,1,3,gmdcsa24,0,63,0.000000,4.185593,2.000000,1.000000
Subject 3/Fall/19.mp4#f16-79,Subject 3/Fall/19.mp4,1,3,gmdcsa24,16,79,1.063008,5.248601,2.000000,1.000000
Subject 3/Fall/20.mp4#f0-63,Subject 3/Fall/20.mp4,1,3,gmdcsa24,0,63,0.000000,4.183066,2.300000,1.000000
Subject 3/Fall/20.mp4#f16-79,Subject 3/Fall/20.mp4,1,3,gmdcsa24,16,79,1.062366,5.245432,2.300000,1.000000
Subject 3/Fall/21.mp4#f0-63,Subject 3/Fall/21.mp4,0,3,gmdcsa24,0,63,0.000000,2.108346,5.400000,1.000000
Subject 3/Fall/21.mp4#f16-79,Subject 3/Fall/21.mp4,0,3,gmdcsa24,16,79,0.535453,2.643799,5.400000,1.000000
Subject 3/Fall/21.mp4#f32-95,Subject 3/Fall/21.mp4,0,3,gmdcsa24,32,95,1.070906,3.179252,5.400000,1.000000
Subject 3/Fall/21.mp4#f48-111,Subject 3/Fall/21.mp4,0,3,gmdcsa24,48,111,1.606359,3.714705,5.400000,1.000000
Subject 3/Fall/21.mp4#f64-127,Subject 3/Fall/21.mp4,0,3,gmdcsa24,64,127,2.141812,4.250158,5.400000,1.000000
Subject 3/Fall/21.mp4#f80-143,Subject 3/Fall/21.mp4,0,3,gmdcsa24,80,143,2.677265,4.785611,5.400000,1.000000
Subject 3/Fall/21.mp4#f96-159,Subject 3/Fall/21.mp4,0,3,gmdcsa24,96,159,3.212718,5.321065,5.400000,1.000000
Subject 3/Fall/21.mp4#f112-175,Subject 3/Fall/21.mp4,1,3,gmdcsa24,112,175,3.748171,5.856518,5.400000,1.000000
Subject 3/Fall/21.mp4#f128-191,Subject 3/Fall/21.mp4,1,3,gmdcsa24,128,191,4.283624,6.391971,5.400000,1.000000
Subject 3/Fall/21.mp4#f144-207,Subject 3/Fall/21.mp4,1,3,gmdcsa24,144,207,4.819077,6.927424,5.400000,1.000000
Subject 3/Fall/21.mp4#f160-223,Subject 3/Fall/21.mp4,1,3,gmdcsa24,160,223,5.354530,7.462877,5.400000,1.000000
Subject 3/Fall/21.mp4#f176-239,Subject 3/Fall/21.mp4,1,3,gmdcsa24,176,239,5.889983,7.998330,5.400000,1.000000
Subject 3/Fall/21.mp4#f192-255,Subject 3/Fall/21.mp4,1,3,gmdcsa24,192,255,6.425436,8.533783,5.400000,1.000000
Subject 3/Fall/21.mp4#f208-271,Subject 3/Fall/21.mp4,1,3,gmdcsa24,208,271,6.960889,9.069236,5.400000,1.000000
Subject 4/ADL/01.mp4#f0-63,Subject 4/ADL/01.mp4,0,4,gmdcsa24,0,63,0.000000,2.111590,,1.000000
Subject 4/ADL/01.mp4#f16-79,Subject 4/ADL/01.mp4,0,4,gmdcsa24,16,79,0.536277,2.647867,,1.000000
Subject 4/ADL/01.mp4#f32-95,Subject 4/ADL/01.mp4,0,4,gmdcsa24,32,95,1.072554,3.184143,,1.000000
Subject 4/ADL/01.mp4#f48-111,Subject 4/ADL/01.mp4,0,4,gmdcsa24,48,111,1.608830,3.720420,,1.000000
Subject 4/ADL/01.mp4#f64-127,Subject 4/ADL/01.mp4,0,4,gmdcsa24,64,127,2.145107,4.256697,,1.000000
Subject 4/ADL/01.mp4#f80-143,Subject 4/ADL/01.mp4,0,4,gmdcsa24,80,143,2.681384,4.792974,,1.000000
Subject 4/ADL/01.mp4#f96-159,Subject 4/ADL/01.mp4,0,4,gmdcsa24,96,159,3.217661,5.329250,,1.000000
Subject 4/ADL/01.mp4#f112-175,Subject 4/ADL/01.mp4,0,4,gmdcsa24,112,175,3.753937,5.865527,,1.000000
Subject 4/ADL/01.mp4#f128-191,Subject 4/ADL/01.mp4,0,4,gmdcsa24,128,191,4.290214,6.401804,,1.000000
Subject 4/ADL/01.mp4#f144-207,Subject 4/ADL/01.mp4,0,4,gmdcsa24,144,207,4.826491,6.938081,,1.000000
Subject 4/ADL/01.mp4#f160-223,Subject 4/ADL/01.mp4,0,4,gmdcsa24,160,223,5.362768,7.474357,,1.000000
Subject 4/ADL/01.mp4#f176-239,Subject 4/ADL/01.mp4,0,4,gmdcsa24,176,239,5.899044,8.010634,,1.000000
Subject 4/ADL/01.mp4#f192-255,Subject 4/ADL/01.mp4,0,4,gmdcsa24,192,255,6.435321,8.546911,,1.000000
Subject 4/ADL/01.mp4#f208-271,Subject 4/ADL/01.mp4,0,4,gmdcsa24,208,271,6.971598,9.083188,,1.000000
Subject 4/ADL/01.mp4#f224-287,Subject 4/ADL/01.mp4,0,4,gmdcsa24,224,287,7.507875,9.619465,,1.000000
Subject 4/ADL/01.mp4#f240-303,Subject 4/ADL/01.mp4,0,4,gmdcsa24,240,303,8.044152,10.155741,,1.000000
Subject 4/ADL/01.mp4#f256-319,Subject 4/ADL/01.mp4,0,4,gmdcsa24,256,319,8.580428,10.692018,,1.000000
Subject 4/ADL/01.mp4#f272-335,Subject 4/ADL/01.mp4,0,4,gmdcsa24,272,335,9.116705,11.228295,,1.000000
Subject 4/ADL/01.mp4#f288-351,Subject 4/ADL/01.mp4,0,4,gmdcsa24,288,351,9.652982,11.764572,,1.000000
Subject 4/ADL/01.mp4#f304-367,Subject 4/ADL/01.mp4,0,4,gmdcsa24,304,367,10.189259,12.300848,,1.000000
Subject 4/ADL/02.mp4#f0-63,Subject 4/ADL/02.mp4,0,4,gmdcsa24,0,63,0.000000,2.112293,,1.000000
Subject 4/ADL/02.mp4#f16-79,Subject 4/ADL/02.mp4,0,4,gmdcsa24,16,79,0.536455,2.648749,,1.000000
Subject 4/ADL/02.mp4#f32-95,Subject 4/ADL/02.mp4,0,4,gmdcsa24,32,95,1.072911,3.185204,,1.000000
Subject 4/ADL/02.mp4#f48-111,Subject 4/ADL/02.mp4,0,4,gmdcsa24,48,111,1.609366,3.721660,,1.000000
Subject 4/ADL/02.mp4#f64-127,Subject 4/ADL/02.mp4,0,4,gmdcsa24,64,127,2.145822,4.258115,,1.000000
Subject 4/ADL/02.mp4#f80-143,Subject 4/ADL/02.mp4,0,4,gmdcsa24,80,143,2.682277,4.794571,,1.000000
Subject 4/ADL/02.mp4#f96-159,Subject 4/ADL/02.mp4,0,4,gmdcsa24,96,159,3.218733,5.331026,,1.000000
Subject 4/ADL/02.mp4#f112-175,Subject 4/ADL/02.mp4,0,4,gmdcsa24,112,175,3.755188,5.867481,,1.000000
Subject 4/ADL/02.mp4#f128-191,Subject 4/ADL/02.mp4,0,4,gmdcsa24,128,191,4.291644,6.403937,,1.000000
Subject 4/ADL/02.mp4#f144-207,Subject 4/ADL/02.mp4,0,4,gmdcsa24,144,207,4.828099,6.940392,,1.000000
Subject 4/ADL/02.mp4#f160-223,Subject 4/ADL/02.mp4,0,4,gmdcsa24,160,223,5.364554,7.476848,,1.000000
Subject 4/ADL/02.mp4#f176-239,Subject 4/ADL/02.mp4,0,4,gmdcsa24,176,239,5.901010,8.013303,,1.000000
Subject 4/ADL/02.mp4#f192-255,Subject 4/ADL/02.mp4,0,4,gmdcsa24,192,255,6.437465,8.549759,,1.000000
Subject 4/ADL/02.mp4#f208-271,Subject 4/ADL/02.mp4,0,4,gmdcsa24,208,271,6.973921,9.086214,,1.000000
